19,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
19,3,456.8,296.6,99.59999999999997,55.69999999999999,1,1,1.0
20,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
20,3,438.5,296.6,97.5,62.099999999999966,1,1,1.0
21,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
21,3,423.5,307.3,98.5,54.69999999999999,1,1,1.0
22,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
22,3,405.2,312.7,99.60000000000002,52.5,1,1,1.0
23,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
23,3,386.9,312.7,101.80000000000001,58.900000000000034,1,1,1.0
24,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
24,3,367.6,312.7,105.0,58.900000000000034,1,1,1.0
25,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
25,3,347.2,313.8,111.40000000000003,66.30000000000001,1,1,1.0
26,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
26,3,323.6,320.2,118.89999999999998,59.900000000000034,1,1,1.0
27,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
27,3,309.6,324.5,113.59999999999997,59.89999999999998,1,1,1.0
28,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
28,3,287.1,328.8,115.69999999999999,59.89999999999998,1,1,1.0
29,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
29,3,267.8,328.8,114.59999999999997,66.30000000000001,1,1,1.0
30,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
30,3,245.3,328.8,123.09999999999997,68.5,1,1,1.0
31,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
31,3,220.6,335.2,126.4,66.40000000000003,1,1,1.0
32,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
32,3,202.4,341.6,124.20000000000002,69.59999999999997,1,1,1.0
33,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
33,3,174.5,343.75,130.60000000000002,72.75,1,1,1.0
34,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
34,3,148.7,343.75,139.2,72.75,1,1,1.0
35,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
35,3,127.2,354.5,141.40000000000003,68.39999999999998,1,1,1.0
36,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
36,3,104.7,354.5,138.10000000000002,73.80000000000001,1,1,1.0
37,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
37,3,73.6,363.1,148.8,71.69999999999999,1,1,1.0
38,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
38,3,50.0,363.1,146.6,75.0,1,1,1.0
39,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
39,3,17.8,369.5,157.29999999999998,75.10000000000002,1,1,1.0
40,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
40,3,1.7,369.5,150.9,86.89999999999998,1,1,1.0
41,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
41,3,0.63,376.99,128.37,84.70999999999998,1,1,1.0
42,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
42,3,0.63,382.36,98.27000000000001,82.53999999999996,1,1,1.0
43,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
43,3,0.63,382.36,77.87,87.94,1,1,1.0
44,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
44,3,0.63,382.36,51.07,92.24000000000001,1,1,1.0
45,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
45,3,0.63,382.36,27.470000000000002,98.63999999999999,1,1,1.0
46,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
47,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
48,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
49,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
50,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
51,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
52,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
53,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
53,4,942.5,219.52,17.5,75.17999999999998,1,1,1.0
54,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
54,4,938.75,219.51,21.25,75.19,1,1,1.0
55,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
55,4,935.0,219.5,25.0,75.19999999999999,1,1,1.0
56,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
56,4,930.7,219.5,29.299999999999955,75.19999999999999,1,1,1.0
57,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
57,4,926.4,219.5,33.60000000000002,75.19999999999999,1,1,1.0
58,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
58,4,921.0,223.8,39.0,70.89999999999998,1,1,1.0
59,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
59,4,913.5,223.8,46.5,70.89999999999998,1,1,1.0
60,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
60,4,910.3,223.8,49.700000000000045,70.89999999999998,1,1,1.0
61,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
61,4,907.1,223.8,52.89999999999998,70.89999999999998,1,1,1.0
62,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
62,4,899.6,228.1,60.39999999999998,66.6,1,1,1.0
63,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
63,4,894.75,229.15,65.25,70.4,1,1,1.0
64,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
64,4,889.9,230.2,70.10000000000002,74.19999999999999,1,1,1.0
65,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
65,4,883.5,229.1,76.5,75.29999999999998,1,1,1.0
66,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
66,4,874.9,231.2,85.10000000000002,73.19999999999999,1,1,1.0
67,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
67,4,869.5,231.2,90.5,73.19999999999999,1,1,1.0
68,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
68,4,865.2,232.3,94.79999999999995,72.09999999999997,1,1,1.0
69,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
69,4,858.8,232.3,101.20000000000005,78.5,1,1,1.0
70,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
70,4,850.75,231.75,109.25,79.05000000000001,1,1,1.0
71,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
71,4,842.7,231.2,117.29999999999995,79.60000000000002,1,1,1.0
72,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
72,4,833.0,229.1,127.0,81.70000000000002,1,1,1.0
73,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
73,4,828.7,225.9,131.29999999999995,89.20000000000002,1,1,1.0
74,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
74,4,823.3,225.9,136.70000000000005,93.49999999999997,1,1,1.0
75,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
75,4,814.7,231.3,145.29999999999995,88.09999999999997,1,1,1.0
76,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
76,4,802.9,233.4,157.10000000000002,85.99999999999997,1,1,1.0
76,5,787.95,252.8,40.799999999999955,34.349999999999966,1,1,1.0
77,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
77,4,794.85,232.85,165.14999999999998,89.25000000000003,1,1,1.0
77,5,782.58,252.79,41.33999999999992,34.880000000000024,1,1,1.0
78,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
78,4,786.8,232.3,173.20000000000005,92.5,1,1,1.0
78,5,777.2,252.79,41.889999999999986,35.41,1,1,1.0
79,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
79,4,781.48,234.45,175.29999999999995,96.80000000000001,1,1,1.0
79,5,771.83,253.87,41.889999999999986,35.39999999999998,1,1,1.0
80,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
80,4,771.29,233.37,183.35000000000002,99.5,1,1,1.0
80,5,762.17,254.94,41.889999999999986,35.410000000000025,1,1,1.0
81,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
81,4,761.1,232.3,191.39999999999998,102.19999999999999,1,1,1.0
81,5,752.51,256.02,41.879999999999995,35.400000000000034,1,1,1.0
82,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
82,4,756.81,234.45,185.99,96.75,1,1,1.0
82,5,739.63,260.31,41.879999999999995,35.410000000000025,1,1,1.0
83,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
83,4,748.2,234.45,186.0,100.05000000000001,1,1,1.0
83,5,731.04,262.46,41.879999999999995,35.400000000000034,1,1,1.0
84,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
84,4,739.6,234.45,189.19999999999993,102.25,1,1,1.0
84,5,722.45,260.31,41.889999999999986,35.39999999999998,1,1,1.0
85,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
85,4,725.61,235.52,201.09000000000003,103.28,1,1,1.0
85,5,709.57,261.38,41.879999999999995,35.410000000000025,1,1,1.0
86,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
86,4,717.0,235.52,202.20000000000005,108.58000000000001,1,1,1.0
86,5,700.98,262.46,41.879999999999995,35.400000000000034,1,1,1.0
87,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
87,4,714.9,244.1,193.60000000000002,97.79999999999998,1,1,1.0
87,5,688.1,265.68,41.879999999999995,35.39999999999998,1,1,1.0
88,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
88,4,711.7,243.0,195.79999999999995,106.39999999999998,1,1,1.0
88,5,680.58,264.6,41.889999999999986,35.40999999999997,1,1,1.0
89,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
89,4,692.4,245.2,202.20000000000005,102.10000000000002,1,1,1.0
89,5,667.7,264.6,41.879999999999995,35.40999999999997,1,1,1.0
90,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
90,4,684.9,245.2,205.39999999999998,99.90000000000003,1,1,1.0
90,5,662.33,264.6,36.5,35.40999999999997,1,1,1.0
91,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
91,4,672.0,245.2,211.89999999999998,106.40000000000003,1,1,1.0
91,5,646.23,264.6,43.97000000000003,35.39999999999998,1,1,1.0
92,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
92,4,664.5,246.3,213.0,103.19999999999999,1,1,1.0
92,5,632.27,263.53,43.97000000000003,35.400000000000034,1,1,1.0
93,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
93,4,653.8,246.3,216.20000000000005,115.0,1,1,1.0
93,5,619.39,264.6,43.97000000000003,35.39999999999998,1,1,1.0
94,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
94,4,642.0,246.3,219.39999999999998,111.69999999999999,1,1,1.0
94,5,607.58,265.7,53.620000000000005,35.370000000000005,1,1,1.0
95,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
95,4,631.3,246.3,222.60000000000002,116.0,1,1,1.0
95,5,598.99,265.7,53.620000000000005,35.370000000000005,1,1,1.0
96,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
96,4,621.6,246.3,226.89999999999998,116.0,1,1,1.0
96,5,585.04,265.7,53.620000000000005,35.370000000000005,1,1,1.0
97,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
97,4,609.79,250.59,226.9000000000001,115.99999999999997,1,1,1.0
97,5,571.08,266.77,53.620000000000005,35.379999999999995,1,1,1.0
98,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
98,4,602.28,253.82,226.89999999999998,116.0,1,1,1.0
98,5,560.35,268.92,53.620000000000005,35.370000000000005,1,1,1.0
99,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
99,4,590.47,252.74,226.89999999999998,116.0,1,1,1.0
99,5,547.5,266.8,66.47000000000003,37.49000000000001,1,1,1.0
100,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
100,4,582.95,257.04,226.89999999999998,116.0,1,1,1.0
100,5,541.06,266.8,66.46000000000004,37.49000000000001,1,1,1.0
101,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
101,4,558.26,251.62,247.32000000000005,123.56,1,1,1.0
101,5,517.44,267.87,66.46999999999991,37.5,1,1,1.0
102,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
102,4,547.53,253.77,247.31000000000006,123.55999999999997,1,1,1.0
102,5,502.41,266.8,66.46999999999997,37.49000000000001,1,1,1.0
103,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
103,4,534.64,258.06,247.32000000000005,123.56,1,1,1.0
103,5,490.6,266.8,66.47000000000003,37.49000000000001,1,1,1.0
104,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
104,4,522.83,258.06,247.31999999999994,123.56,1,1,1.0
104,5,480.94,268.95,66.46999999999997,37.49000000000001,1,1,1.0
105,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
105,4,507.8,253.77,249.46999999999997,139.62999999999997,1,1,1.0
105,5,465.91,268.95,66.46999999999997,37.49000000000001,1,1,1.0
106,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
106,4,495.99,255.91,249.47000000000003,139.64000000000001,1,1,1.0
106,5,446.59,268.95,66.45999999999998,37.49000000000001,1,1,1.0
107,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
107,4,475.59,261.28,275.21,135.32000000000005,1,1,1.0
107,5,435.85,272.17,66.46999999999997,37.49000000000001,1,1,1.0
107,6,937.2,210.93,21.43999999999994,63.370000000000005,1,1,1.0
108,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
108,4,455.2,264.5,275.2,135.32,1,1,1.0
108,5,421.89,272.71,66.47000000000003,37.49000000000001,1,1,1.0
108,6,934.7,210.93,23.93999999999994,63.74000000000001,1,1,1.0
109,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
109,4,443.39,269.87,282.71000000000004,132.64,1,1,1.0
109,5,407.94,273.24,66.45999999999998,37.5,1,1,1.0
109,6,932.2,210.93,26.43999999999994,64.09999999999997,1,1,1.0
110,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
110,4,431.58,275.24,290.21999999999997,129.95999999999998,1,1,1.0
110,5,391.82,272.17,69.69999999999999,39.65999999999997,1,1,1.0
110,6,929.7,210.93,28.93999999999994,64.46999999999997,1,1,1.0
111,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
111,4,395.8,274.16,308.82,156.83999999999997,1,1,1.0
111,5,377.86,268.95,69.70999999999998,39.660000000000025,1,1,1.0
111,6,924.85,210.93,33.789999999999964,65.51999999999998,1,1,1.0
111,7,616.19,251.72,88.02999999999997,36.50000000000003,1,1,1.0
112,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
112,4,403.67,284.9,290.21999999999997,129.96000000000004,1,1,1.0
112,5,366.1,270.0,98.59999999999997,45.0,1,1,1.0
112,6,920.0,210.93,38.639999999999986,66.57,1,1,1.0
112,7,603.3,251.72,88.03000000000009,36.50000000000003,1,1,1.0
113,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
113,4,381.12,289.19,317.08000000000004,138.51,1,1,1.0
113,5,350.0,270.0,98.60000000000002,45.0,1,1,1.0
113,6,916.24,210.93,42.92999999999995,67.62,1,1,1.0
113,7,586.13,251.72,88.02999999999997,36.50000000000003,1,1,1.0
114,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
114,4,361.8,294.56,317.08,138.51,1,1,1.0
114,5,332.82,268.93,98.60000000000002,45.0,1,1,1.0
114,6,912.49,210.93,47.210000000000036,68.67000000000002,1,1,1.0
114,7,574.32,251.72,88.02999999999997,36.50000000000003,1,1,1.0
115,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
115,4,343.55,291.34,317.08,138.51000000000005,1,1,1.0
115,5,318.86,272.15,98.59999999999997,45.0,1,1,1.0
115,6,909.26,210.93,50.440000000000055,68.67000000000002,1,1,1.0
115,7,563.04,251.72,88.03000000000009,36.50000000000003,1,1,1.0
116,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
116,4,322.08,301.0,317.08,138.51,1,1,1.0
116,5,302.76,273.22,98.60000000000002,45.0,1,1,1.0
116,6,906.03,210.93,53.67000000000007,68.67000000000002,1,1,1.0
116,7,551.77,251.72,88.02999999999997,36.50000000000003,1,1,1.0
117,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
117,4,307.05,295.63,335.34999999999997,132.07,1,1,1.0
117,5,289.88,273.22,98.60000000000002,45.0,1,1,1.0
117,6,902.8,210.93,56.90000000000009,68.67000000000002,1,1,1.0
117,7,538.89,252.79,88.02999999999997,36.51000000000002,1,1,1.0
118,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
118,4,278.06,290.3,355.73999999999995,163.15999999999997,1,1,1.0
118,5,275.38,273.22,98.60000000000002,45.0,1,1,1.0
118,6,888.84,210.93,56.89999999999998,68.67000000000002,1,1,1.0
118,7,522.25,254.94,88.02999999999997,36.5,1,1,1.0
119,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
119,4,259.81,290.3,355.73999999999995,163.15999999999997,1,1,1.0
119,5,260.89,273.22,98.60000000000002,45.0,1,1,1.0
119,6,888.84,210.93,70.86000000000001,67.57,1,1,1.0
119,7,505.61,257.09,88.02999999999997,36.5,1,1,1.0
120,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
120,4,245.86,296.74,355.73,163.17000000000002,1,1,1.0
120,5,242.64,276.44,98.60000000000002,45.0,1,1,1.0
120,6,882.4,209.85,70.86000000000001,67.58000000000001,1,1,1.0
120,7,486.29,258.16,88.03000000000003,36.5,1,1,1.0
121,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
121,4,207.2,303.18,395.50000000000006,168.51999999999998,1,1,1.0
121,5,227.61,278.59,98.59999999999997,45.0,1,1,1.0
121,6,877.0,209.85,76.25999999999999,67.54999999999998,1,1,1.0
121,7,473.94,258.7,88.03000000000003,36.5,1,1,1.0
122,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
122,4,191.63,303.72,395.5,168.51999999999998,1,1,1.0
122,5,211.51,280.74,98.60000000000002,45.0,1,1,1.0
122,6,869.49,209.85,76.25,67.54999999999998,1,1,1.0
122,7,461.6,259.24,88.02999999999997,36.5,1,1,1.0
123,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
123,4,176.07,304.26,395.50000000000006,168.51,1,1,1.0
123,5,197.02,281.27,98.6,45.0,1,1,1.0
123,6,865.19,209.85,76.25999999999999,67.54999999999998,1,1,1.0
123,7,446.57,261.39,104.13000000000005,38.639999999999986,1,1,1.0
124,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
124,4,159.96,307.48,395.5,168.51,1,1,1.0
124,5,182.52,281.81,98.6,45.0,1,1,1.0
124,6,863.04,209.85,76.25999999999999,67.54999999999998,1,1,1.0
124,7,429.4,262.47,104.12,38.629999999999995,1,1,1.0
125,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
125,4,127.76,308.55,395.5,168.51999999999998,1,1,1.0
125,5,161.05,283.96,98.59999999999997,45.0,1,1,1.0
125,6,856.6,209.85,76.25999999999999,67.54999999999998,1,1,1.0
125,7,413.29,262.47,104.12999999999994,38.629999999999995,1,1,1.0
126,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
126,4,89.1,298.9,438.5,209.3,1,1,1.0
126,5,144.95,283.96,98.60000000000002,45.0,1,1,1.0
126,6,845.87,210.93,76.25999999999999,67.54000000000002,1,1,1.0
126,7,402.56,266.76,104.12,38.639999999999986,1,1,1.0
127,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
127,4,65.48,303.19,438.5,209.3,1,1,1.0
127,5,123.48,288.25,98.60000000000001,45.0,1,1,1.0
127,6,840.5,210.93,76.25999999999999,67.54000000000002,1,1,1.0
127,7,389.68,269.98,104.12,38.639999999999986,1,1,1.0
128,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
128,4,45.09,304.27,438.5,209.30000000000007,1,1,1.0
128,5,111.67,287.18,98.60000000000001,45.0,1,1,1.0
128,6,835.13,210.93,76.25999999999999,67.54000000000002,1,1,1.0
128,7,372.5,272.13,104.13,38.629999999999995,1,1,1.0
129,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
129,4,21.47,310.71,438.5,209.3,1,1,1.0
129,5,89.12,291.5,109.38,44.97000000000003,1,1,1.0
129,6,829.76,213.07,76.25999999999999,67.55000000000001,1,1,1.0
129,7,353.2,265.7,115.90000000000003,45.06,1,1,1.0
130,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
130,4,15.03,305.88,438.5,209.29999999999995,1,1,1.0
130,5,68.73,293.65,109.36999999999999,44.97000000000003,1,1,1.0
130,6,824.4,215.22,76.25999999999999,67.54999999999998,1,1,1.0
130,7,332.8,266.77,115.89999999999998,45.06999999999999,1,1,1.0
131,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
131,4,8.58,301.05,438.5,209.3,1,1,1.0
131,5,51.55,297.94,109.38000000000001,44.97000000000003,1,1,1.0
131,6,818.49,215.76,76.25999999999999,67.54000000000002,1,1,1.0
131,7,323.14,271.07,115.90000000000003,45.06,1,1,1.0
132,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
132,4,8.58,301.0,431.02000000000004,209.35000000000002,1,1,1.0
132,5,26.86,299.01,109.38000000000001,44.98000000000002,1,1,1.0
132,6,812.59,216.29,76.25999999999999,67.54999999999998,1,1,1.0
132,7,308.11,271.07,115.89999999999998,45.06,1,1,1.0
133,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
133,4,1.07,331.06,431.02,208.94,1,1,1.0
133,5,15.05,299.55,109.38000000000001,44.96999999999997,1,1,1.0
133,6,804.0,216.29,84.79999999999995,71.91,1,1,1.0
133,7,296.3,273.22,115.89999999999998,46.129999999999995,1,1,1.0
134,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
134,4,0.0,327.84,415.98,208.94,1,1,1.0
134,5,3.24,300.09,109.38000000000001,44.97000000000003,1,1,1.0
134,6,796.49,215.22,84.79999999999995,71.91,1,1,1.0
134,7,278.05,274.29,115.89999999999998,46.139999999999986,1,1,1.0
135,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
135,4,0.0,327.49,394.85,209.28999999999996,1,1,1.0
135,5,3.24,302.22,93.64,44.26999999999998,1,1,1.0
135,6,791.12,215.22,84.79999999999995,71.91,1,1,1.0
135,7,259.8,276.44,115.89999999999998,46.129999999999995,1,1,1.0
135,8,683.82,513.7,105.19999999999993,26.299999999999955,1,1,1.0
136,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
136,4,0.0,327.15,373.73,209.63,1,1,1.0
136,5,3.24,304.36,77.9,43.56,1,1,1.0
136,6,783.6,218.44,84.79999999999995,71.91000000000003,1,1,1.0
136,7,247.99,276.44,115.89999999999998,46.129999999999995,1,1,1.0
136,8,683.82,511.55,123.43999999999994,28.44999999999999,1,1,1.0
137,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
137,4,0.0,326.8,352.6,209.97999999999996,1,1,1.0
137,5,3.24,306.5,62.160000000000004,42.85000000000002,1,1,1.0
137,6,776.63,218.44,84.79999999999995,71.91000000000003,1,1,1.0
137,7,230.82,278.23,115.90000000000003,46.129999999999995,1,1,1.0
137,8,683.82,509.4,141.67999999999995,30.600000000000023,1,1,1.0
138,1,206.6,249.4,98.70000000000002,45.20000000000002,1,1,1.0
138,4,1.07,333.2,330.03000000000003,187.50000000000006,1,1,1.0
138,5,3.24,306.5,48.16,42.85000000000002,1,1,1.0
138,6,769.65,218.44,84.80000000000007,71.91000000000003,1,1,1.0
138,7,213.64,280.02,115.90000000000003,46.129999999999995,1,1,1.0
138,8,683.82,499.7,154.57999999999993,40.30000000000001,1,1,1.0
